_id,id,url
29376,31,https://www.gesales.com/category/farm-equipment/wagons/
32658,31,https://www.clevelandbrothers.com/used-equipment/material-handling/
30429,31,http://www.convoycapitalllc.com/online-account-management/
31919,31,https://www.magnamtruck.com/used-trucks-equipment-trailers-for-sale-dayton-columbus-toledo-ohio--xpreownedinventory
32623,31,http://www.foleyinc.com/construction/used/knuckleboom-loaders/
27037,31,https://www.bestchoicetrailers.com/all-inventory/livestock-trailers
29387,31,https://www.vistotrailers.com/tilt-deck-trailers
28042,31,https://www.nieburtractor.com/ag-attachments
33887,31,https://livequipment.com/product-category/mixer-trucks-for-sale/
31470,31,https://www.hollandandsons.com/imglib/Inventory/cache/4559/UVehInv.js?v=9621351
26771,31,https://www.sunriseservicellc.com/all-inventory/deckover-trailers
30498,31,https://www.oescoinc.com/equipment/agrofrost-frost-protection.html
29214,31,https://steenent.com/used-equipment/
28880,31,http://www.marshallcountycoop.com/sale-items.html
28111,31,https://www.varnersequipment.com/gallery
32661,31,https://www.clevelandbrothers.com/used-equipment/temperature-control/
29221,31,https://steenent.com/used-equipment/used-tractor-packages/
33459,31,http://www.ncmachinery.com/cat_used_equipments/groups/97
29392,31,https://www.vistotrailers.com/utility-trailers?type_list=19&condition=2
28876,31,http://www.claytonauction.com/gallery.html
28591,31,https://www.midwaytrailers.net/all-inventory/snowmobile-trailer
32359,31,https://www.deltaridgeimplement.com/default.asp?page=xPreOwnedInventory
33446,31,http://www.ncmachinery.com/cat_used_equipments/groups/47
28057,31,https://www.nieburtractor.com/pre-owned
27975,31,http://www.cascadetruckbody.com/brands/olympus-trailers
34563,31,https://www.tuggertrailers.com/all-inventory?condition=used&category=equipment
32637,31,http://www.foleyinc.com/construction/used/sprayer/
33468,31,http://www.ncmachinery.com/cat_used_equipments/groups/137
31649,31,https://www.magnamtruck.com/used-equipment-for-sale-dayton-columbus-toledo-ohio--xpreownedinventory?vt=equipment
30494,31,https://www.oescoinc.com/equipment/harvest-storage-bins.html
26825,31,https://www.detrotrailers.com/all-inventory?condition=used
29483,31,https://www.nelsontruck.com/c-2922-utility-aerial-trailers.html
32651,31,https://www.clevelandbrothers.com/used-equipment/parts/
33886,31,https://livequipment.com/product-category/used-concrete-trailer-pumps-for-sale/
30724,31,https://www.podolinsky.com/imglib/Inventory/shared-cache/5503/UVehInv.js?v=8615415
32648,31,http://www.foleyinc.com/construction/used/wheel-dozers/
32635,31,http://www.foleyinc.com/construction/used/screens/
28184,31,https://derbystateequipment.com/api/dealerusedequipments/?Take=20&Page=1&SortBy=RecentlyAdded&SortOrder=Desc
32653,31,https://www.clevelandbrothers.com/used-equipment/aggregate-equipment/
28962,31,http://www.parkriverimplement.com/departments/sales/
29491,31,https://www.nelsontruck.com/c-3226-towing-trucks-trailers-for-sale-trailers.html
32627,31,http://www.foleyinc.com/construction/used/miscellaneous/
30220,31,https://www.sloans.com/equipment/cat/combine-platforms/
29515,31,https://www.shopjfi.com/construction-equipment.html
33443,31,http://www.ncmachinery.com/cat_used_equipments/groups/43
32735,31,https://www.miltoncat.com/machinery-equipment/used/trailers
29803,31,https://www.valleyoaktool.com/collections/garden-hand-tools
32613,31,http://www.foleyinc.com/construction/used/aggregate/
27860,31,https://www.kunauimplement.com/browse-equipment/all-categories/used/all-industries/Planter/all-makes/all-models/
28095,31,https://www.nieburtractor.com/construction-attachments
28040,31,https://www.cccustomtrailers.com/trailers
30457,31,http://www.erieindustrialtrucks.com/sales/request-form-3/
28071,31,https://www.centralwashingtonequipment.com/aboutus
28020,31,http://www.cascadetruckbody.com/brands/other
33466,31,http://www.ncmachinery.com/cat_used_equipments/groups/129
32662,31,https://www.clevelandbrothers.com/used-equipment/trucks-trailers/
29478,31,https://www.nelsontruck.com/c-63-storage.html
