took,timed_out,total,successful,skipped,failed,total,max_score,_index,_type,_id,_score,id,url
,,,,,,,,seed_target,_doc,33321,3.6659381,22,https://www.cashmanequipment.com/machines/used/telehandlers
,,,,,,,,seed_target,_doc,28951,3.6659381,22,https://www.lancasterfarminglocator.com/construction/telehandlers.html
,,,,,,,,seed_target,_doc,30266,3.6659381,22,https://www.rtrservices.com/equipment.php?id=Misc+Equipment
,,,,,,,,seed_target,_doc,30139,3.6659381,22,https://www.cashmanequipment.com/machines/used/on-highway-trucks
,,,,,,,,seed_target,_doc,34523,3.6659381,22,https://millerequipco.com/inventory/used/
,,,,,,,,seed_target,_doc,33168,3.6659381,22,http://www.tractorandequipment.com/cat_used_equipments/groups/129
,,,,,,,,seed_target,_doc,28673,3.6659381,22,https://www.dmallied.com/trucks/tank-trucks
,,,,,,,,seed_target,_doc,28883,3.6659381,22,http://www.circlekfab.com/anhydrous-ammonia-trailers.html
,,,,,,,,seed_target,_doc,29729,3.6659381,22,http://hendrixmachineryllc.com/equipment.aspx
,,,,,,,,seed_target,_doc,30330,3.6659381,22,http://www.lynncain.com/trailers.html
,,,,,,,,seed_target,_doc,34492,3.6659381,22,https://www.dmallied.com/trucks/sanitation-waste-trucks
,,,,,,,,seed_target,_doc,28700,3.6659381,22,http://bobcatofchico.com/showrooms/Bobcat/Loaders/Skid-Steer+Loaders/
,,,,,,,,seed_target,_doc,28204,3.6659381,22,https://www.texarkanatractor.com/api/dealerusedequipments/?Take=20&Page=1&SortBy=RecentlyAdded&SortOrder=Desc
,,,,,,,,seed_target,_doc,29139,3.6659381,22,http://www.wadeincorporated.com/equipment
,,,,,,,,seed_target,_doc,34700,3.6659381,22,https://millerimplement.com/inventory/used/
,,,,,,,,seed_target,_doc,29449,3.6659381,22,http://truckcountry.com/trucks-search/?condition=used
,,,,,,,,seed_target,_doc,34529,3.6460412,22,https://www.southernplainseq.com/listing-category/sale/backhoes/
,,,,,,,,seed_target,_doc,33166,3.6460412,22,http://www.tractorandequipment.com/cat_used_equipments/groups/123
,,,,,,,,seed_target,_doc,27255,3.6460412,22,https://www.countryequipment.com/search/Inventory/usage/Used
,,,,,,,,seed_target,_doc,33154,3.6460412,22,http://www.tractorandequipment.com/cat_used_equipments/groups/55
,,,,,,,,seed_target,_doc,34386,3.6460412,22,http://www.nleq.com/equipment-type/used-directional-drills-for-sale
,,,,,,,,seed_target,_doc,30326,3.6460412,22,http://www.lynncain.com/equipment.html
,,,,,,,,seed_target,_doc,28693,3.6460412,22,http://bobcatofchico.com/showrooms/Bobcat/Excavators/Compact+Excavators/
,,,,,,,,seed_target,_doc,29727,3.6460412,22,http://hendrixmachineryllc.com/equipment/trucks.aspx
,,,,,,,,seed_target,_doc,29432,3.6460412,22,https://www.afetrucks.com/trucks-for-sale_ford_id-66689.html
,,,,,,,,seed_target,_doc,33330,3.6460412,22,https://www.cashmanequipment.com/machines/used/water-wagons
,,,,,,,,seed_target,_doc,27298,3.6460412,22,https://www.ravenscraftimpl.com/search/inventory/usage/Pre-Owned
,,,,,,,,seed_target,_doc,33159,3.6460412,22,http://www.tractorandequipment.com/cat_used_equipments/groups/89
,,,,,,,,seed_target,_doc,28226,3.6460412,22,https://www.gordontractor.com/equipment/used-equipment/
